Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Quad,Performance,64GB 3GB RAM,128GB 3GB RAM,256GB 3GB RAM,256GB 4GB RAM,512GB 4GB RAM,Dual_1,128GB 4GB RAM,64GB 2GB RAM,256GB 2GB RAM,128GB 2GB RAM,5G bands,Triple_1,256GB 8GB RAM,128GB 8GB RAM,128GB 12GB RAM,256GB 12GB RAM,512GB 12GB RAM,64GB 6GB RAM,128GB 6GB RAM,512GB 8GB RAM 
asus,Asus Memo Pad 10 ME103K,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-10-me103k.jpg,No cellular connectivity,N/A,,,,"2014, October. Released 2014, November",Discontinued,256 x 174 x 9.9 mm (10.08 x 6.85 x 0.39 in),525 g (1.16 lb),,No,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~66.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Android 4.4.2 (KitKat),Qualcomm Snapdragon S4 Pro,Quad-core 1.4 GHz Krait,Adreno 320,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM, 32GB 1GB RAM",,,,,5 MP or 2 MP,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, compass","Li-Po 5000 mAh, non-removable (19 Wh)",,"White, Black",,About 200 EUR,,,,,,,VGA,,Oleophobic coating,,No,No,,,,,Up to 9 h 30 min (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone X mini,https://fdn2.gsmarena.com/vv/bigpic/asus-padfone-x-mini.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,"2, 4, 5, 17","HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps","2014, October. Released 2014, October",Discontinued,132.1 x 66.3 x 12.7 mm (5.20 x 2.61 x 0.5 in),148.8 g (5.22 oz),,Micro-SIM,"IPS+ LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~63.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),8GB 1GB RAM,"Padfone Station with 7 inches IPS+ display, 800 x 1280 pixels, 2200 mAh battery, 1 MP front camera. 203.7 x 119.4 x 11.2-21.1 mm, 249.8 grams",,LED flash,1080p@30fps,"5 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2060 mAh, removable",,Black,,About 160 EUR,,,,,,,2 MP,,,,,,,,,Up to 360 h (3G),Up to 15 h 40 min (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad 7 ME572CL,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-7.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 800 / 850 / 1700 / 1900 / 2100,LTE 800 / 850 / 1700 / 1800 / 1900 / 2100 / 2600,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, September. Released 2014, November",Discontinued,200 x 114.4 x 8.3 mm (7.87 x 4.50 x 0.33 in),279 g (9.84 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~62.1% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",,,,Yes,5 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band,  hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, gyro, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,"Burgundy Red, Champagne Gold,Gentle Black",,About 240 EUR,,,,,,,2 MP,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad 7 ME572C,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-7.jpg,No cellular connectivity,,,,,"2014, September. Released 2014, November",Discontinued,200 x 114.4 x 8.3 mm (7.87 x 4.50 x 0.33 in),269 g (9.49 oz),,No,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~62.1% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",,,,Yes,5 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n,  hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,"Burgundy Red, Champagne Gold,Gentle Black",,About 240 EUR,,,,,,,2 MP,,,Yes,Yes,Yes,,,,,,,,,,,,,,Photo / Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 5 A500KL (2014),https://fdn2.gsmarena.com/vv/bigpic/asus-zenphone-5.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,"3, 7, 8, 20 - EU","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, June. Released 2014, July",Discontinued,148.2 x 72.8 x 10.3 mm (5.83 x 2.87 x 0.41 in),145 g (5.11 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM, 32GB 2GB RAM",LTE 700 / 900 / 1800 / 2600  - for EMEA,,"LED flash, panorama",1080p@30fps,"8 MP, f/2.0, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass","Li-Po 2110 mAh, non-removable",,"Charcoal Black, Pearl White, Cherry Red, Champagne Gold, Twilight Purple",T00P,About 210 EUR,,,eMMC 4.5,,,,"2 MP, f/2.4",,Corning Gorilla Glass 3,,,,,,,Up to 395 h (3G),Up to 20 h 40 min (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Zenfone 4 A450CG (2014),https://fdn2.gsmarena.com/vv/bigpic/asus-zenfone-4-a450cg.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, July",Discontinued,136.8 x 67.9 x 11.3 mm (5.39 x 2.67 x 0.44 in),134 g (4.73 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~60.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop)",Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),8GB 1GB RAM,,,"LED flash, panorama",1080p@30fps,"8 MP, f/2.0, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass","Li-Po 1750 mAh, removable",,"Charcoal Black, Pearl White, Cherry Red, Sky Blue, Solar Yellow",T00Q,About 100 EUR,,,,,,,VGA,,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad 8 ME581CL,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-8-me581cl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"3, 7, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, June. Released 2014, Q3",Discontinued,213 x 123 x 7.5 mm (8.39 x 4.84 x 0.30 in),299 g (10.55 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~70.8% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~283 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3580,Quad-core 2.3 GHz,PowerVR G6430,No,"16GB 2GB RAM, 32GB 2GB RAM",,,,Yes,5 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band,  hotspot","4.0, A2DP","Yes, with GLONASS",No,microUSB 2.0,"Accelerometer, gyro, compass","Li-Po 4000 mAh, non-removable (15.2 Wh)",,"White, Pink, Blue",,About 240 EUR,,,,,,,1.2 MP,,Corning Gorilla Glass 3,Yes,,,,,,,Up to 9 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad 8 ME181C,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-8-me181c.jpg,No cellular connectivity,N/A,,,,"2014, June. Released 2014, August",Discontinued,211.7 x 124.9 x 8.3 mm (8.33 x 4.92 x 0.33 in),320 g (11.29 oz),,No,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~70.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3745,Quad-core 1.33 GHz,Intel Gen 7 (Ivy Bridge),microSDXC (dedicated slot),16GB 1GB RAM,,,,1080p@30fps,"5 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,microUSB 2.0,Accelerometer,Li-Po 4000 mAh battery (15.2 Wh),,"Black, White, Purple, Gold",,About 150 EUR,,,,,,,2 MP,,,,No,No,,,,,Up to 9 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Memo Pad 7 ME176C,https://fdn2.gsmarena.com/vv/bigpic/asus-memo-pad-7-me176c.jpg,No cellular connectivity,N/A,,,,"2014, June. Released 2014, August",Discontinued,189.3 x 113.7 x 9.6 mm (7.45 x 4.48 x 0.38 in),295 g (10.41 oz),,No,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~66.0% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3745,Quad-core 1.86 GHz,Intel Gen 7 (Ivy Bridge),microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",,,,1080p@30fps,"5 MP, AF",,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,microUSB 2.0,"Accelerometer, compass","Li-Po 3950 mAh, non-removable (15 Wh)",,"Black, White, Red, Blue, Yellow",,About 130 EUR,,,,,,,2 MP,,,,No,No,,,,,Up to 9 h (multimedia),,,,,,,,,Photo / Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Fonepad 8 FE380CG,https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-8-fe380cg.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, Q3",Discontinued,214 x 120 x 8.9 mm (8.43 x 4.72 x 0.35 in),328 g (11.57 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~72.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3530,Quad-core 1.33 GHz,PowerVR G6430,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 2GB RAM",,,,720p,"5 MP, AF",,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, proximity, compass",Li-Po (15.2 Wh),,"Black, White, Red, Gold",K016,About 200 EUR,,,,,,,2 MP,,Oleophobic coating,,,,,,,,Up to 21 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Fonepad 7 FE375CXG,https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-7-fe375cg.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, September. Released 2014, September",Discontinued,194.3 x 108.9 x 9.8 mm (7.65 x 4.29 x 0.39 in),299 g (10.55 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~67.1% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3530,Quad-core 1.33 GHz,PowerVR G6430,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",,,,720p,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go, USB OTG","Accelerometer, proximity, compass",Li-Po (15 Wh),,"Black, White, Red, Gold",,About 130 EUR,,,,,,,VGA,,Oleophobic coating,,,,,,,Up to 316 h (3G),Up to 11 h 30 min (multimedia) (2G) / Up to 21 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Fonepad 7 FE375CG,https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-7-fe375cg.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, Q3",Discontinued,194.3 x 108.9 x 9.8 mm (7.65 x 4.29 x 0.39 in),299 g (10.55 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~67.1% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3560,Quad-core 1.83 GHz,PowerVR G6430,microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",,,,720p,5 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",Li-Po (15 Wh),,"Black, White, Red, Gold",,About 210 EUR,,,,,,,2 MP,,,,,,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad TF303CL,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-tf303cl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, June. Released 2014, Q3",Discontinued,257.4 x 178.4 x 9.9 mm (10.13 x 7.02 x 0.39 in),595 g (1.31 lb),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~64.4% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~224 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3745,Quad-core 1.86 GHz,Intel Gen 7 (Ivy Bridge),microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,,Yes,5 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, gyro, compass","Li-Po 6600 mAh, non-removable (25 Wh)",,"Blue, Gold",,About 400 EUR,,,,,,,1.2 MP,,,,,,,,,,Up to 10 h (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Transformer Pad TF103C,https://fdn2.gsmarena.com/vv/bigpic/asus-transformer-pad-tf103c-2.jpg,No cellular connectivity,N/A,,,,"2014, June. Released 2014, June",Discontinued,257.5 x 178.4 x 9.9 mm (10.14 x 7.02 x 0.39 in),550 g (1.21 lb),,No,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~64.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Android 4.4.2 (KitKat),Intel Atom Z3745,Quad-core 1.86 GHz,Intel Gen 7 (Ivy Bridge),microSDXC (dedicated slot),"8GB 1GB RAM, 16GB 1GB RAM",Optional mobile dock with standard QWERTY keyboard and trackpad,,,Yes,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP","Yes, with GLONASS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, compass","Li-Po 5000 mAh, non-removable (19 Wh)",,"Black, White",,About 220 EUR,,,,,,,VGA,,,,No,No,,,,,Up to 9 h 30 min (multimedia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus Fonepad 7 (2014),https://fdn2.gsmarena.com/vv/bigpic/asus-fonepad-7-2014.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2014, May. Released 2014, May",Discontinued,192 x 110 x 10.7 mm (7.56 x 4.33 x 0.42 in),290 g (10.23 oz),,"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~65.3% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.3 (Jelly Bean),Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,microSDXC (dedicated slot),"4GB 1GB RAM, 8GB 1GB RAM",,,,720p,"2 MP, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, proximity","Li-Po 3910 mAh, non-removable (15 Wh)",,"Black, White, Red, Blue (Dual SIM)/ White (Single SIM)",,About 100 EUR,,,,,,,VGA,,,,,,,,,Up to 619 h (3G),Up to 10 h (multimedia) (2G) / Up to 30 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone X,https://fdn2.gsmarena.com/vv/bigpic/Asus-PadFone-X.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"2, 4, 5, 7, 17","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, March. Released 2014, July",Discontinued,143.4 x 72.5 x 10 mm (5.65 x 2.85 x 0.39 in),150 g (5.29 oz),,Micro-SIM,"Super IPS+ LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 4.4.2 (KitKat),Qualcomm Snapdragon 800 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 2GB RAM,"Padfone Station with 9 inches IPS display, 1920 x 1200 pixels, 4990 mAh battery, front camera. 250.4 x 172.3 x 11.6 mm, 514 grams",,LED flash,"4K@25fps, 1080p@25fps","13 MP, AF",,1080p@25fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",No,"microUSB 2.0 (SlimPort TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2300 mAh, non-removable",,"Titanium Black, Platinum White",,About 320 EUR,,,eMMC 4.5,,,,2 MP,,Corning Gorilla Glass,Yes,,,,,,Up to 456 h (3G),Up to 20 h (3G),,,,,,,,,,,,Endurance rating 80h,,,,,,,,,Basemark X: 12213,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone S,https://fdn2.gsmarena.com/vv/bigpic/asus-padfone-s-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100,LTE 700 / 900 / 1700/2100 / 1800 / 1900 / 2100 / 2600,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, March. Released 2014, July",Discontinued,143.4 x 72.5 x 10 mm (5.65 x 2.85 x 0.39 in),150 g (5.29 oz),,Micro-SIM,"Super IPS+ LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow)",Qualcomm MSM8974AB Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 2GB RAM,LTE 800 / 900 / 1700/2100 / 1800 / 1900 / 2100 / 2600,,LED flash,"4K@12-25fps, 1080p@30fps, 720p@60fps","13 MP, f/2.0, AF",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",No,"microUSB 2.0 (SlimPort TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2300 mAh, non-removable",,"Titanium Black, Platinum White, Dark Ruby",T00N,About 250 EUR,,,"Padfone Station with 9 inches IPS display, 1920 x 1200 pixels, 4990 mAh battery, front camera. 250.4 x 172.3 x 11.6 mm, 514 grams",eMMC 5.0,,,"2 MP, f/2.0",,Corning Gorilla Glass,Yes,,,,,,Up to 417 h (2G) / Up to 528 h (3G),Up to 30 h (2G) / Up to 22 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone Infinity Lite,https://fdn2.gsmarena.com/vv/bigpic/asus-padfone-infinity-2-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"3, 7, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, February. Released 2014, March",Discontinued,143.5 x 72.8 x 8.9 mm (5.65 x 2.87 x 0.35 in),145 g (5.11 oz),,Micro-SIM,"Super IPS+ LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Android 4.1 (Jelly Bean),Qualcomm Snapdragon 600,Quad-core 1.7 GHz Krait,Adreno 320,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","Padfone Station with 10.1 inches IPS display, 1920 x 1200 pixels, 5000 mAh battery, front camera. 264.6 x 181.6 x 10.6 mm, 532 grams.",,LED flash,1080p@30fps,"13 MP, AF",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0 (SlimPort TV-out), USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2400 mAh, non-removable",,"Titanium Black, Platinum White",,About 510 EUR,,,,,,,2 MP,,,,,,,,,Up to 410 h (3G),Up to 19 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asus,Asus PadFone E,https://fdn2.gsmarena.com/vv/bigpic/asus-padfone-e.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,,HSPA,"2014, January. Released 2014, March",Discontinued,139.6 x 69.7 x 9.1 mm (5.50 x 2.74 x 0.36 in),126 g (4.44 oz),,Dual SIM (dual stand-by),"Super IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~62.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.3 (Jelly Bean),Qualcomm Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,Adreno 305,microSDXC (dedicated slot),1GB RAM,"Padfone Station with 10.1 inches Super IPS display, 1280 x 720 pixels, 181.5 x 263.6 x 17.4 mm, 525.7 g, 5000 mAh battery.",,LED flash,"1080p@30fps, 720p@60fps","13 MP, AF",,720p,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1820 mAh, non-removable",,"Black, White",PadFone T008,About 260 EUR,,,eMMC 4.5,,,,1.2 MP,,Corning Gorilla Glass,,,,,,,Up to 270 h (2G) / Up to 330 h (3G),Up to 27 h (2G) / Up to 15 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
