Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages,8GB 1GB RAM,512GB 12GB RAM,256GB 6GB RAM,Dual_1 
oppo,Oppo A1,https://fdn2.gsmarena.com/vv/bigpic/oppo-a1.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE","2018, March","Available. Released 2018, April",150.5 x 73.1 x 7.7 mm (5.93 x 2.88 x 0.30 in),143 g (5.04 oz),"Dual SIM (Nano-SIM, dual stand-by)","S-IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.2% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF","LED flash, panorama",1080p@30fps,"8 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Ion 3180 mAh, non-removable",,,,"Deep sea blue, Cherry red, Pearl white",About 150 EUR,,,eMMC 5.1,"32GB 3GB RAM, 64GB 4GB RAM",,,Corning Gorilla Glass 3,,,"Android 7.1.1 (Nougat), ColorOS 3.2",Octa-core 2.5 GHz Cortex-A53,,,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41",Mediatek MT6763T Helio P23 (16 nm),Mali-G71 MP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo A71 (2018),https://fdn2.gsmarena.com/vv/bigpic/oppo-a71-2018.jpg,GSM / UMTS / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,UMTS 900 / 2100 / 850,"HSPA 42.2/5.76 Mbps, LTE","2018, February","Available. Released 2018, February",148.1 x 73.8 x 7.6 mm (5.83 x 2.91 x 0.30 in),137 g (4.83 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.4, 1/4"", 1.4µm",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,"1, 3, 5, 8, 38, 40, 41 - India","Li-Ion 3000 mAh, non-removable",,,,"Gold, Black, Rose Gold",About 130 EUR,,,eMMC 5.1,"16GB 2GB RAM, 16GB 3GB RAM",,,,,,"Android 7.1 (Nougat), , ColorOS 3.2",Octa-core 1.8 GHz Cortex-A53,,,"1, 3, 5, 7, 8, 38, 40, 41",Qualcomm SDM450 Snapdragon 450 (14 nm),Adreno 506,,,,,CPH1801,,,,,,,,,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo A83,https://fdn2.gsmarena.com/vv/bigpic/oppo-a83.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 2100 - India, Thailand, Pakistan","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2018, January","Available. Released 2018, January",150.5 x 73.1 x 7.7 mm (5.93 x 2.88 x 0.30 in),143 g (5.04 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~76.2% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.2, AF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.2",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",,,,,CDMA 800 & TD-SCDMA - China,"Li-Ion 3180 mAh, non-removable",,,,"Gold, Black, Red, Blue",About 200 EUR,,,HSDPA 850 / 900 / 1900 / 2100 - China,"16GB 2GB RAM, 32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM",,eMMC 5.1,Corning Gorilla Glass 3,,,"Android 7.1 (Nougat), ColorOS 3.2",Octa-core 2.5 GHz Cortex-A53,,,"1, 3, 5, 8, 38, 40, 41 - India, Thailand",Mediatek MT6763T Helio P23 (16 nm),Mali-G71 MP2,,,,,"CPH1729, CPH1827",,,,,,,,,,"Glass front (Gorilla Glass 3), aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo F5 Youth,https://fdn2.gsmarena.com/vv/bigpic/oppo-f5-youth-a73-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, November","Available. Released 2017, December",156.5 x 76 x 7.5 mm (6.16 x 2.99 x 0.30 in),152 g (5.36 oz),"Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~78.1% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,eMMC 5.1,"Li-Ion 3200 mAh, non-removable",,,,"Gold, Black",About 280 EUR,,,,"32GB 3GB RAM, 32GB 4GB RAM",,,,,,"Android 7.1 (Nougat), ColorOS 3.2",Octa-core 2.5 GHz Cortex-A53,,,"1, 2, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41",Mediatek MT6763T Helio P23 (16 nm),Mali-G71 MP2,,,,,CPH1725,,,,,,,,,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo R11s Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11s-plus.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, November","Available. Released 2017, November",164.8 x 80.2 x 7.3 mm (6.49 x 3.16 x 0.29 in),182 g (6.42 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.43 inches, 106.7 cm2 (~80.7% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~376 ppi density)",microSDXC (uses shared SIM slot),,,"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm","LED flash, HDR, panorama","4K@30fps, 1080p@30fps",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, EDR","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,CDMA 800,"Li-Po 4000 mAh, non-removable",,,,"Black, Champagne",About 580 EUR,,,CDMA2000 1xEV-DO & TD-SCDMA,64GB 6GB RAM,,eMMC 5.1,Corning Gorilla Glass 5,,,"Android 7.1.1 (Nougat), ColorOS 3.2",Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),,,"1, 2, 3, 4, 5, 8, 34, 38, 39, 40, 41 - R11s Plus",Qualcomm SDM660 Snapdragon 660 (14 nm),Adreno 512,,,Fast charging 20W VOOC,,CPH1721,,,,,,,,,,"Glass front (Gorilla Glass 5), aluminum back, aluminum frame","16 MP, f/1.7, 1/2.8"", 1.12µm, PDAF 20 MP, f/1.7, 1/2.8"", 1.0µm, AF",,,,,,,,,,,,,,,,,,,
oppo,Oppo F5,https://fdn2.gsmarena.com/vv/bigpic/oppo-f5-youth-a73-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 - Version 2,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, October","Available. Released 2017, November",156.5 x 76 x 7.5 mm (6.16 x 2.99 x 0.30 in),152 g (5.36 oz),"Dual SIM (Nano-SIM, dual stand-by)","LTPS IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~78.1% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",microSDXC (dedicated slot),,,"16 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",,,,,HSDPA 850 / 900 / 2100 - Version 1,"Li-Ion 3200 mAh, non-removable",,,,"Black, Gold, Red",About 320 EUR,,,"1, 2, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41 - Version 2","32GB 4GB RAM, 64GB 6GB RAM",,eMMC 5.1,Corning Gorilla Glass 5,,,"Android 7.1.1 (Nougat), ColorOS 3.2",Octa-core 2.5 GHz Cortex-A53,,,"1, 3, 5, 7, 8, 38, 39, 40, 41 - Version 1",Mediatek MT6763T Helio P23 (16 nm),Mali-G71 MP2,,,,,"CPH1723, CPH1727",,,,,,,,,,"Glass front (Gorilla Glass 5), plastic back, plastic frame",,,GFXBench: 4fps (ES 3.1 onscreen),"Contrast ratio: 2198 (nominal), 2.653 (sunlight)",Photo / Video,Voice 63dB / Noise 70dB / Ring 71dB,Endurance rating 91h,,,,,Noise -93.5dB / Crosstalk -93.2dB,,,,,,,,
oppo,Oppo R11s,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11s-r.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, October","Available. Released 2017, November",155.1 x 75.5 x 7.1 mm (6.11 x 2.97 x 0.28 in),153 g (5.40 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.01 inches, 93.7 cm2 (~80.0% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),,,"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm","LED flash, HDR, panorama","4K@30fps, 1080p@30fps",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, EDR","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,,,CDMA 800,"Li-Po 3200 mAh, non-removable",,,,"Red, Black, Champagne",About 450 EUR,,,CDMA2000 1xEV-DO & TD-SCDMA,64GB 4GB RAM,,eMMC 5.1,Corning Gorilla Glass 5,,,"Android 7.1.1 (Nougat), ColorOS 3.2",Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),,,"1, 2, 3, 4, 5, 8, 34, 38, 39, 40, 41 - R11s",Qualcomm SDM660 Snapdragon 660 (14 nm),Adreno 512,,,Fast charging 20W VOOC,,"CPH1719, R11s",,,,,,,,,,"Glass front (Gorilla Glass 5), aluminum back, aluminum frame","16 MP, f/1.7, 1/2.8"", 1.12µm, PDAF 20 MP, f/1.7, 1/2.8"", 1.0µm, AF",,GeekBench: 5907 (v4.4)GFXBench: 8.7fps (ES 3.1 onscreen),"Contrast ratio: Infinity (nominal), 3.153 (sunlight)",Photo / Video,Voice 67dB / Noise 72dB / Ring 73dB,Endurance rating 77h,,,,,Noise -93.4dB / Crosstalk -90.84dB,,,,,,,,
oppo,Oppo A71,https://fdn2.gsmarena.com/vv/bigpic/oppo-a71-.jpg,GSM / UMTS / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,UMTS 900 / 2100 / 850,"HSPA 42.2/5.76 Mbps, LTE","2017, September","Available. Released 2017, September",148.1 x 73.8 x 7.6 mm (5.83 x 2.91 x 0.30 in),137 g (4.83 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.4",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",,,,,eMMC 5.1,"Li-Ion 3000 mAh, non-removable",,,,"Gold, Black",About 180 EUR,,,,16GB 3GB RAM,,,Corning Gorilla Glass 3,,,"Android 7.1 (Nougat), ColorOS 3.1",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),,,"1, 3, 5, 7, 8, 38, 40, 41",Mediatek MT6750 (28 nm),Mali-T860MP2,,,,,CPH1717,,,,,,,,,,"Glass front (Gorilla Glass 3), aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo A77,https://fdn2.gsmarena.com/vv/bigpic/oppo-a77-sn.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE","2017, July","Available. Released 2017, July",153.3 x 75.9 x 7.4 mm (6.04 x 2.99 x 0.29 in),148 g (5.22 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),,,"13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.2, A2DP","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, proximity, compass",,,,,CDMA 800 & TD-SCDMA,"Li-Ion 3200 mAh, non-removable",,,,"Gold, Rose Gold, Black",About 280 EUR,,,"1, 3, 4, 5, 7, 8, 34, 38, 39, 40, 41 - A77t",64GB 4GB RAM,,eMMC 5.1,,,,"Android 7.1 (Nougat), ColorOS 3.1",Octa-core 2.0 GHz Cortex-A53,,,"1, 3, 4, 5, 8, 34, 38, 39, 40, 41 - A77",Qualcomm MSM8953 Snapdragon 625 (14 nm),Adreno 506,,,,,CPH1715,,,,,,,,,,"Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo R11 Plus,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, June","Available. Released 2017, July",165.8 x 81.5 x 7.8 mm (6.53 x 3.21 x 0.31 in),188 g (6.63 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 98.7 cm2 (~73.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)",microSDXC (uses shared SIM slot),,,"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm","LED flash, HDR, panorama","4K@30fps, 1080p@30fps",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, EDR","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",,,,,CDMA 800,"Li-Po 4000 mAh, non-removable",,,,"Black, Gold, Rose Gold",About 500 EUR,,,CDMA2000 1xEV-DO & TD-SCDMA,64GB 6GB RAM,,eMMC 5.1,Corning Gorilla Glass 5,,,"Android 7.1.1 (Nougat), ColorOS 3.1",Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),,,"1, 2, 3, 4, 5, 8, 38, 39, 40, 41",Qualcomm SDM660 Snapdragon 660 (14 nm),Adreno 512,,,Fast charging 20W VOOC,,,,,,,,,,,,,"16 MP, f/1.7, 1/2.8"", 1.12µm, PDAF 20 MP, f/2.6, 1/2.8"", 1.0µm, AF",,,,,,,,,,,,,,,,,,,
oppo,Oppo R11,https://fdn2.gsmarena.com/vv/bigpic/oppo-r11.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, June","Available. Released 2017, June",154.5 x 74.8 x 6.8 mm (6.08 x 2.94 x 0.27 in),150 g (5.29 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),,,"20 MP, f/2.0, (wide), 1/2.8"", 1.0µm","LED flash, HDR, panorama","4K@30fps, 1080p@30fps",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE, EDR","Yes, with A-GPS, GLONASS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",,,,,CDMA 800,"Li-Po 3000 mAh, non-removable",,,,"Black, Gold, Rose Gold, Red",About 400 EUR,,,CDMA2000 1xEV-DO & TD-SCDMA,"64GB 4GB RAM, 128GB 6GB RAM",,eMMC 5.1,Corning Gorilla Glass 5,,,"Android 7.1.1 (Nougat), ColorOS 3.1",Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),,,"1, 2, 3, 4, 5, 8, 38, 39, 40, 41 - Dual SIM",Qualcomm SDM660 Snapdragon 660 (14 nm),Adreno 512,,,Fast charging 20W VOOC,,"CPH1707, R11",,,,,,,,,,"Glass front (Gorilla Glass 5), aluminum back, aluminum frame","16 MP, f/1.7, 1/2.8"", 1.12µm, PDAF 20 MP, f/2.6, 1/2.8"", 1.0µm, AF",,GeekBench: 5777 (v4.4)GFXBench: 8.6fps (ES 3.1 onscreen),"Contrast ratio: Infinite (nominal), 4.454 (sunlight)",Photo / Video,Voice 66dB / Noise 71dB / Ring 65dB,Endurance rating 81h,,,,,Noise -93.4dB / Crosstalk -88.8dB,,,,,,,,
oppo,Oppo A77 (Mediatek),https://fdn2.gsmarena.com/vv/bigpic/oppo-a77-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE","2017, May","Available. Released 2017, May",153.3 x 75.2 x 7.3 mm (6.04 x 2.96 x 0.29 in),153 g (5.40 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),,,"13 MP, f/2.2, PDAF","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, proximity, compass",,,,,eMMC 5.1,"Li-Ion 3200 mAh, non-removable",,,,"Gold, Rose Gold, Black",About 310 EUR,,,,64GB 4GB RAM,,,,,,"Android 6 (Marshmallow), ColorOS 3",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),,,LTE (unspecified),Mediatek MT6750T (28 nm),Mali-T860MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oppo,Oppo A39,https://fdn2.gsmarena.com/vv/bigpic/oppo-a39.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, March","Available. Released 2017, March",149.1 x 72.9 x 7.7 mm (5.87 x 2.87 x 0.30 in),147 g (5.19 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~68.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.2, 1/3"", AF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.4, 1/4"", 1.4µm",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",,,,,"1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41","Li-Ion 2900 mAh, non-removable",,,,"Gold, Rose Gold",About 150 EUR,,,eMMC 5.1,32GB 3GB RAM,,,Corning Gorilla Glass 4,,,"Android 5.1 (Lollipop), ColorOS 3",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),,,"1, 3, 5, 7, 8, 38, 40, 41",Mediatek MT6750 (28 nm),Mali-T860MP2,,,,,CPH1605,,,,,,,,,,"Glass front (Gorilla Glass 4), aluminum/plastic back, aluminum frame",,,,,,,,,,,,,,,,,,,,
oppo,Oppo F3,https://fdn2.gsmarena.com/vv/bigpic/oppo-f3-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, May","Available. Released 2017, May",153.3 x 75.2 x 7.3 mm (6.04 x 2.96 x 0.29 in),153 g (5.40 oz),"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (dedicated slot),,,"13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF","LED flash, HDR, panorama",1080p@30fps,,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, proximity, compass",,,,,eMMC 5.1,"Li-Ion 3200 mAh, non-removable",,,,"Gold, Rose Gold",About 260 EUR,,,,64GB 4GB RAM,,,Corning Gorilla Glass 5,,,"Android 6 (Marshmallow), ColorOS 3",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),,,"1, 3, 5, 7, 8, 38, 39, 40, 41",Mediatek MT6750T (28 nm),Mali-T860MP2,,,,,CPH1609,,,,,,,,,,"Glass front (Gorilla Glass 5), aluminum back, aluminum frame","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm 8 MP, f/2.4",,GeekBench: 2798 (v4.4)GFXBench: 2.4fps (ES 3.1 onscreen),"Contrast ratio: 1234 (nominal), 2.376 (sunlight)",Photo / Video,Voice 63dB / Noise 68dB / Ring 70dB,Endurance rating 68h,,,,,Noise-93.7dB / Crosstalk -93.5dB,,,,,,,,
